timestamp,magnitude,error
2024-06-01T00:02:01.021351441+00:00,14.1474,0.05
2024-06-01T00:02:01.503601851+00:00,14.2383,0.05
2024-06-01T00:02:11.078935498+00:00,12.9576,0.05
2024-06-01T00:02:11.665889215+00:00,13.1317,0.05
2024-06-01T00:02:13.827391074+00:00,13.7237,0.05
2024-06-01T00:02:19.639857241+00:00,13.6315,0.05
2024-06-01T00:02:21.143589195+00:00,13.272,0.05
2024-06-01T00:02:22.111273055+00:00,12.9297,0.05
2024-06-01T00:02:35.504950615+00:00,13.3567,0.05
2024-06-01T00:02:40.201231827+00:00,12.7476,0.05
2024-06-01T00:02:40.774817493+00:00,12.9128,0.05
2024-06-01T00:02:46.895179345+00:00,14.2152,0.05
2024-06-01T00:02:50.198965327+00:00,13.5189,0.05
2024-06-01T00:03:01.286655374+00:00,14.2135,0.05
2024-06-01T00:03:08.322903993+00:00,12.6661,0.05
2024-06-01T00:03:08.529571395+00:00,12.7764,0.05
2024-06-01T00:03:10.692376839+00:00,12.9041,0.05
2024-06-01T00:03:12.637633107+00:00,13.4272,0.05
2024-06-01T00:03:14.435759953+00:00,13.9614,0.05
2024-06-01T00:03:15.431642525+00:00,14.2379,0.05
2024-06-01T00:03:17.302910783+00:00,14.237,0.05
2024-06-01T00:03:20.395585127+00:00,13.4781,0.05
2024-06-01T00:03:21.806786570+00:00,12.9846,0.05
2024-06-01T00:03:23.623215685+00:00,12.7149,0.05
2024-06-01T00:03:25.130124990+00:00,12.8061,0.05
2024-06-01T00:03:25.183135857+00:00,12.7761,0.05
2024-06-01T00:03:25.479989884+00:00,12.8457,0.05
2024-06-01T00:03:36.059778285+00:00,13.1915,0.05
2024-06-01T00:03:38.905894295+00:00,12.7198,0.05
2024-06-01T00:03:42.899389445+00:00,13.4859,0.05
2024-06-01T00:03:43.414705675+00:00,13.7263,0.05
2024-06-01T00:03:51.787012118+00:00,13.0151,0.05
2024-06-01T00:03:53.035901689+00:00,12.7522,0.05
2024-06-01T00:04:02.103472659+00:00,14.2449,0.05
2024-06-01T00:04:04.414817411+00:00,13.7131,0.05
2024-06-01T00:04:06.317698541+00:00,13.0991,0.05
2024-06-01T00:04:08.293164143+00:00,12.7531,0.05
2024-06-01T00:04:09.337245266+00:00,12.7381,0.05
2024-06-01T00:04:12.880521492+00:00,13.5253,0.05
2024-06-01T00:04:13.874360276+00:00,13.8295,0.05
2024-06-01T00:04:13.880237388+00:00,13.8476,0.05
2024-06-01T00:04:14.004509752+00:00,13.8678,0.05
2024-06-01T00:04:15.455663253+00:00,14.2544,0.05
2024-06-01T00:04:16.507201776+00:00,14.2687,0.05
2024-06-01T00:04:16.518848788+00:00,14.2565,0.05
2024-06-01T00:04:16.853565527+00:00,14.2066,0.05
2024-06-01T00:04:17.518117280+00:00,14.2057,0.05
2024-06-01T00:04:19.522727260+00:00,13.6634,0.05
2024-06-01T00:04:20.296524297+00:00,13.4123,0.05
2024-06-01T00:04:27.160823711+00:00,13.3499,0.05
2024-06-01T00:04:27.449615029+00:00,13.4274,0.05
2024-06-01T00:04:29.761545030+00:00,13.9793,0.05
2024-06-01T00:04:30.381354068+00:00,14.1799,0.05
2024-06-01T00:04:32.807927105+00:00,14.1307,0.05
2024-06-01T00:04:34.691048283+00:00,13.6146,0.05
2024-06-01T00:04:35.792448265+00:00,13.2793,0.05
2024-06-01T00:04:42.920870865+00:00,13.4993,0.05
2024-06-01T00:04:49.617062761+00:00,13.5322,0.05
2024-06-01T00:04:54.618795823+00:00,12.7021,0.05
2024-06-01T00:05:12.028298658+00:00,13.3072,0.05
2024-06-01T00:05:17.926536075+00:00,13.9626,0.05
2024-06-01T00:05:19.374083401+00:00,13.6756,0.05
2024-06-01T00:05:20.927127092+00:00,13.1356,0.05
2024-06-01T00:05:23.016829770+00:00,12.7389,0.05
2024-06-01T00:05:23.256440633+00:00,12.8045,0.05
2024-06-01T00:05:24.432954793+00:00,12.7192,0.05
2024-06-01T00:05:32.322356051+00:00,14.1851,0.05
2024-06-01T00:05:34.118871214+00:00,13.8148,0.05
2024-06-01T00:05:36.557777568+00:00,13.0268,0.05
2024-06-01T00:05:43.273668835+00:00,13.7008,0.05
2024-06-01T00:05:43.860103552+00:00,13.9202,0.05
2024-06-01T00:05:46.978992203+00:00,14.2444,0.05
2024-06-01T00:05:50.372590591+00:00,13.3864,0.05
2024-06-01T00:05:51.272977141+00:00,13.093,0.05
2024-06-01T00:05:58.903979912+00:00,13.8869,0.05
2024-06-01T00:05:59.081921175+00:00,13.9849,0.05
2024-06-01T00:06:00.150655701+00:00,14.157,0.05
2024-06-01T00:06:05.971667177+00:00,13.2301,0.05
2024-06-01T00:06:06.819281961+00:00,12.9083,0.05
2024-06-01T00:06:09.439688534+00:00,12.7909,0.05
2024-06-01T00:06:09.566065439+00:00,12.7649,0.05
2024-06-01T00:06:11.211660289+00:00,13.0365,0.05
2024-06-01T00:06:12.405595181+00:00,13.4635,0.05
2024-06-01T00:06:12.709875878+00:00,13.5161,0.05
2024-06-01T00:06:15.645370409+00:00,14.2319,0.05
2024-06-01T00:06:18.621164383+00:00,13.8874,0.05
2024-06-01T00:06:21.019736924+00:00,13.1552,0.05
2024-06-01T00:06:21.545751970+00:00,13.051,0.05
2024-06-01T00:06:21.929159815+00:00,12.9408,0.05
2024-06-01T00:06:23.359437555+00:00,12.6691,0.05
2024-06-01T00:06:24.803084659+00:00,12.7348,0.05
2024-06-01T00:06:34.171101192+00:00,13.752,0.05
2024-06-01T00:06:34.299897913+00:00,13.715,0.05
2024-06-01T00:06:37.221874414+00:00,12.8275,0.05
2024-06-01T00:06:48.333697448+00:00,14.0354,0.05
2024-06-01T00:06:52.840689138+00:00,12.7875,0.05
2024-06-01T00:06:53.729754825+00:00,12.6785,0.05
2024-06-01T00:06:55.398658309+00:00,12.8606,0.05
2024-06-01T00:06:58.764593806+00:00,13.8752,0.05
2024-06-01T00:07:04.541495985+00:00,13.5987,0.05
2024-06-01T00:07:05.014806164+00:00,13.5088,0.05
2024-06-01T00:07:10.160797374+00:00,12.8853,0.05
2024-06-01T00:07:11.990488525+00:00,13.3362,0.05
2024-06-01T00:07:16.497691989+00:00,14.2769,0.05
2024-06-01T00:07:20.950367021+00:00,13.1903,0.05
2024-06-01T00:07:22.528729514+00:00,12.7937,0.05
2024-06-01T00:07:23.329569432+00:00,12.7277,0.05
2024-06-01T00:07:26.843607681+00:00,13.3182,0.05
2024-06-01T00:07:30.531328016+00:00,14.2488,0.05
2024-06-01T00:07:34.526379959+00:00,13.5729,0.05
2024-06-01T00:07:44.958706757+00:00,14.1354,0.05
2024-06-01T00:07:45.730277533+00:00,14.2333,0.05
2024-06-01T00:07:45.839622519+00:00,14.2219,0.05
2024-06-01T00:07:56.381033319+00:00,13.1055,0.05
2024-06-01T00:07:57.400036396+00:00,13.5139,0.05
2024-06-01T00:08:00.758481511+00:00,14.2613,0.05
2024-06-01T00:08:05.514813043+00:00,13.2186,0.05
2024-06-01T00:08:11.785304796+00:00,13.2854,0.05
2024-06-01T00:08:17.556386078+00:00,14.1094,0.05
2024-06-01T00:08:19.397240389+00:00,13.6335,0.05
2024-06-01T00:08:25.130013551+00:00,12.8159,0.05
2024-06-01T00:08:26.810068465+00:00,13.255,0.05
2024-06-01T00:08:31.155241344+00:00,14.2769,0.05
2024-06-01T00:08:37.497714849+00:00,12.7199,0.05
2024-06-01T00:08:37.958126182+00:00,12.7199,0.05
2024-06-01T00:08:44.519144459+00:00,14.0861,0.05
2024-06-01T00:08:44.867392742+00:00,14.1558,0.05
2024-06-01T00:08:45.146639581+00:00,14.2099,0.05
2024-06-01T00:08:46.603649681+00:00,14.3006,0.05
2024-06-01T00:08:49.351382495+00:00,13.5641,0.05
2024-06-01T00:08:49.454996980+00:00,13.6299,0.05
2024-06-01T00:08:50.055235524+00:00,13.2994,0.05
2024-06-01T00:08:50.222112042+00:00,13.4018,0.05
2024-06-01T00:08:51.756400872+00:00,12.8322,0.05
2024-06-01T00:08:56.066910847+00:00,13.1938,0.05
2024-06-01T00:09:03.181153778+00:00,13.9492,0.05
2024-06-01T00:09:03.349097853+00:00,13.9725,0.05
2024-06-01T00:09:04.804682588+00:00,13.5182,0.05
2024-06-01T00:09:08.404961407+00:00,12.6872,0.05
2024-06-01T00:09:09.425664026+00:00,12.7428,0.05
2024-06-01T00:09:10.562362072+00:00,12.9345,0.05
2024-06-01T00:09:12.577398226+00:00,13.6085,0.05
2024-06-01T00:09:15.340606463+00:00,14.2079,0.05
2024-06-01T00:09:18.664055173+00:00,13.7943,0.05
2024-06-01T00:09:19.715480927+00:00,13.5189,0.05
2024-06-01T00:09:19.790982580+00:00,13.4369,0.05
2024-06-01T00:09:21.791819309+00:00,12.8842,0.05
2024-06-01T00:09:26.964352998+00:00,13.3886,0.05
2024-06-01T00:09:30.023524593+00:00,14.1661,0.05
2024-06-01T00:09:32.321792351+00:00,14.1212,0.05
2024-06-01T00:09:32.924836155+00:00,14.0792,0.05
2024-06-01T00:09:34.369236244+00:00,13.5949,0.05
2024-06-01T00:09:38.424857816+00:00,12.6894,0.05
2024-06-01T00:09:39.384121318+00:00,12.75,0.05
2024-06-01T00:09:39.701254066+00:00,12.8191,0.05
2024-06-01T00:09:40.683443024+00:00,12.9672,0.05
2024-06-01T00:09:43.836368742+00:00,13.9793,0.05
2024-06-01T00:09:46.408078469+00:00,14.2545,0.05
2024-06-01T00:09:52.619988259+00:00,12.6812,0.05
2024-06-01T00:09:57.504538964+00:00,13.6446,0.05
