timestamp,magnitude,error
2024-06-01T00:09:04.472235017+00:00,12.3201,0.05
2024-06-01T00:09:05.970585325+00:00,12.2772,0.05
2024-06-01T00:09:07.920766312+00:00,12.2809,0.05
2024-06-01T00:09:12.387753553+00:00,12.4494,0.05
2024-06-01T00:09:16.168713685+00:00,12.4379,0.05
2024-06-01T00:09:16.788116867+00:00,12.4312,0.05
2024-06-01T00:09:21.163322966+00:00,12.4783,0.05
2024-06-01T00:09:25.291528211+00:00,12.4986,0.05
2024-06-01T00:09:28.603681815+00:00,12.5314,0.05
2024-06-01T00:09:39.220685794+00:00,12.5394,0.05
2024-06-01T00:09:42.401938346+00:00,12.5981,0.05
2024-06-01T00:09:43.770311407+00:00,12.534,0.05
2024-06-01T00:09:43.904915916+00:00,12.5188,0.05
2024-06-01T00:09:47.575012209+00:00,12.48,0.05
2024-06-01T00:09:48.104967570+00:00,12.5366,0.05
2024-06-01T00:09:51.155233558+00:00,12.5852,0.05
