timestamp,magnitude,error
2024-06-01T00:03:40.628282899+00:00,7.9523,0.05
2024-06-01T00:03:42.901424296+00:00,7.3269,0.05
2024-06-01T00:03:44.729688753+00:00,7.9665,0.05
2024-06-01T00:03:47.182363612+00:00,8.9061,0.05
2024-06-01T00:03:49.193135399+00:00,8.0765,0.05
2024-06-01T00:03:49.593302288+00:00,7.8667,0.05
2024-06-01T00:03:52.023218107+00:00,7.3808,0.05
2024-06-01T00:03:53.727574919+00:00,8.1285,0.05
2024-06-01T00:03:55.323122408+00:00,8.7918,0.05
2024-06-01T00:03:57.460085943+00:00,8.3588,0.05
2024-06-01T00:04:06.951493698+00:00,7.992,0.05
2024-06-01T00:04:09.356518561+00:00,7.2864,0.05
2024-06-01T00:04:12.448676892+00:00,8.6942,0.05
2024-06-01T00:04:13.510241747+00:00,8.8443,0.05
2024-06-01T00:04:14.854616112+00:00,8.4598,0.05
2024-06-01T00:04:15.326380829+00:00,8.1691,0.05
2024-06-01T00:04:16.868083419+00:00,7.4904,0.05
2024-06-01T00:04:17.635396457+00:00,7.2743,0.05
2024-06-01T00:04:17.777457599+00:00,7.2709,0.05
2024-06-01T00:04:18.478154846+00:00,7.3891,0.05
2024-06-01T00:04:20.249615665+00:00,8.2076,0.05
2024-06-01T00:04:21.815368459+00:00,8.7939,0.05
2024-06-01T00:04:26.792982174+00:00,7.2792,0.05
2024-06-01T00:04:27.021177498+00:00,7.3855,0.05
2024-06-01T00:04:30.768300939+00:00,8.8478,0.05
2024-06-01T00:04:31.347775248+00:00,8.7817,0.05
2024-06-01T00:04:31.971644980+00:00,8.6591,0.05
2024-06-01T00:04:35.969242161+00:00,7.4491,0.05
2024-06-01T00:04:36.122701783+00:00,7.4849,0.05
2024-06-01T00:04:36.789451038+00:00,7.6869,0.05
2024-06-01T00:04:49.315673794+00:00,8.6578,0.05
2024-06-01T00:04:51.325445313+00:00,7.7291,0.05
2024-06-01T00:04:51.581702260+00:00,7.5504,0.05
2024-06-01T00:04:53.961359973+00:00,7.5457,0.05
2024-06-01T00:04:58.994294473+00:00,8.2777,0.05
2024-06-01T00:05:02.799166708+00:00,7.6304,0.05
2024-06-01T00:05:03.552008054+00:00,7.9565,0.05
2024-06-01T00:05:05.849503991+00:00,8.8589,0.05
2024-06-01T00:05:16.689841212+00:00,8.1898,0.05
2024-06-01T00:05:20.032800500+00:00,7.4253,0.05
2024-06-01T00:05:20.881147908+00:00,7.873,0.05
2024-06-01T00:05:22.522460909+00:00,8.6499,0.05
2024-06-01T00:05:31.717184121+00:00,8.7687,0.05
2024-06-01T00:05:35.276150234+00:00,7.5662,0.05
2024-06-01T00:05:36.437271795+00:00,7.3015,0.05
2024-06-01T00:05:37.108168239+00:00,7.3269,0.05
2024-06-01T00:05:39.029667751+00:00,8.1964,0.05
2024-06-01T00:05:39.548947079+00:00,8.4937,0.05
2024-06-01T00:05:42.322808811+00:00,8.4483,0.05
2024-06-01T00:05:56.231224203+00:00,8.0601,0.05
2024-06-01T00:05:59.212686302+00:00,8.7842,0.05
2024-06-01T00:06:00.192882027+00:00,8.3152,0.05
2024-06-01T00:06:01.489198772+00:00,7.6126,0.05
2024-06-01T00:06:04.183040680+00:00,7.631,0.05
2024-06-01T00:06:06.569419873+00:00,8.685,0.05
2024-06-01T00:06:07.249352941+00:00,8.8718,0.05
2024-06-01T00:06:09.754374961+00:00,7.9981,0.05
2024-06-01T00:06:09.757220994+00:00,7.8675,0.05
2024-06-01T00:06:13.724794114+00:00,8.0222,0.05
2024-06-01T00:06:23.008087057+00:00,8.3464,0.05
2024-06-01T00:06:24.043601755+00:00,8.8194,0.05
2024-06-01T00:06:24.102748864+00:00,8.808,0.05
2024-06-01T00:06:24.713898133+00:00,8.7641,0.05
2024-06-01T00:06:30.097735126+00:00,7.4859,0.05
2024-06-01T00:06:30.531555794+00:00,7.7497,0.05
2024-06-01T00:06:31.428080366+00:00,8.1539,0.05
2024-06-01T00:06:33.850274196+00:00,8.7803,0.05
2024-06-01T00:06:36.340675924+00:00,7.7253,0.05
2024-06-01T00:06:41.219932244+00:00,8.5885,0.05
2024-06-01T00:06:46.412777469+00:00,7.3398,0.05
2024-06-01T00:06:52.138953311+00:00,8.5753,0.05
2024-06-01T00:06:53.602116352+00:00,7.8537,0.05
2024-06-01T00:06:57.370616972+00:00,7.9035,0.05
2024-06-01T00:06:59.128268353+00:00,8.7424,0.05
2024-06-01T00:07:02.657420130+00:00,7.7566,0.05
2024-06-01T00:07:04.066954505+00:00,7.2857,0.05
2024-06-01T00:07:11.675163799+00:00,7.5539,0.05
2024-06-01T00:07:12.577298296+00:00,7.2586,0.05
2024-06-01T00:07:15.069413293+00:00,7.962,0.05
2024-06-01T00:07:16.289097703+00:00,8.5993,0.05
2024-06-01T00:07:16.820544827+00:00,8.8071,0.05
2024-06-01T00:07:17.544587305+00:00,8.8786,0.05
2024-06-01T00:07:19.922766641+00:00,7.808,0.05
2024-06-01T00:07:29.953296900+00:00,7.3919,0.05
2024-06-01T00:07:29.989874449+00:00,7.2934,0.05
2024-06-01T00:07:37.602515128+00:00,7.7378,0.05
2024-06-01T00:07:41.852372678+00:00,8.2709,0.05
2024-06-01T00:07:43.980004805+00:00,8.86,0.05
2024-06-01T00:07:52.931425199+00:00,8.8679,0.05
2024-06-01T00:07:55.012887106+00:00,7.7353,0.05
2024-06-01T00:08:00.645679564+00:00,8.7926,0.05
2024-06-01T00:08:02.825153148+00:00,8.3805,0.05
2024-06-01T00:08:06.828570913+00:00,7.5542,0.05
2024-06-01T00:08:11.099342326+00:00,8.5896,0.05
2024-06-01T00:08:19.943724578+00:00,8.5788,0.05
2024-06-01T00:08:21.096897470+00:00,7.917,0.05
2024-06-01T00:08:22.900220465+00:00,7.3043,0.05
2024-06-01T00:08:23.018932561+00:00,7.3499,0.05
2024-06-01T00:08:23.177990018+00:00,7.3627,0.05
2024-06-01T00:08:23.872574313+00:00,7.4203,0.05
2024-06-01T00:08:26.838034728+00:00,8.7668,0.05
2024-06-01T00:08:27.630298307+00:00,8.8028,0.05
2024-06-01T00:08:37.890918096+00:00,8.3575,0.05
2024-06-01T00:08:50.949397910+00:00,7.713,0.05
2024-06-01T00:08:54.945465802+00:00,8.5388,0.05
2024-06-01T00:09:04.759873691+00:00,7.9971,0.05
2024-06-01T00:09:07.619994445+00:00,7.3845,0.05
2024-06-01T00:09:11.054240167+00:00,8.8572,0.05
2024-06-01T00:09:11.866449217+00:00,8.8657,0.05
2024-06-01T00:09:18.899363684+00:00,8.6277,0.05
2024-06-01T00:09:22.537392543+00:00,7.8343,0.05
2024-06-01T00:09:31.230132580+00:00,7.9295,0.05
2024-06-01T00:09:34.133160189+00:00,7.4931,0.05
2024-06-01T00:09:38.112818435+00:00,8.8299,0.05
2024-06-01T00:09:40.045914307+00:00,7.8656,0.05
2024-06-01T00:09:41.132886541+00:00,7.3757,0.05
2024-06-01T00:09:43.477310721+00:00,7.6767,0.05
2024-06-01T00:09:47.864324669+00:00,8.3138,0.05
2024-06-01T00:09:48.588564609+00:00,7.9063,0.05
2024-06-01T00:09:53.861540029+00:00,8.6149,0.05
2024-06-01T00:09:54.374864021+00:00,8.7165,0.05
