timestamp,magnitude,error
2024-06-01T00:08:52.432715320+00:00,13.1542,0.05
2024-06-01T00:08:56.437874136+00:00,13.0516,0.05
2024-06-01T00:08:58.064491611+00:00,13.0854,0.05
2024-06-01T00:09:08.789855842+00:00,13.1468,0.05
2024-06-01T00:09:09.974959462+00:00,12.9968,0.05
2024-06-01T00:09:12.987882422+00:00,13.0578,0.05
2024-06-01T00:09:13.800503086+00:00,12.9332,0.05
2024-06-01T00:09:14.036677073+00:00,12.9785,0.05
2024-06-01T00:09:18.932024904+00:00,13.043,0.05
2024-06-01T00:09:24.099196151+00:00,12.9826,0.05
2024-06-01T00:09:24.189072136+00:00,12.9657,0.05
2024-06-01T00:09:27.973916535+00:00,12.9291,0.05
2024-06-01T00:09:29.587997549+00:00,12.8737,0.05
2024-06-01T00:09:31.450831570+00:00,12.972,0.05
2024-06-01T00:09:35.290942276+00:00,12.9141,0.05
2024-06-01T00:09:37.270541191+00:00,12.855,0.05
2024-06-01T00:09:38.663386558+00:00,12.9104,0.05
2024-06-01T00:09:39.684341336+00:00,12.9276,0.05
2024-06-01T00:09:41.742978898+00:00,12.8866,0.05
2024-06-01T00:09:45.388142249+00:00,12.8825,0.05
2024-06-01T00:09:46.638667073+00:00,12.8737,0.05
2024-06-01T00:09:46.812274364+00:00,12.8431,0.05
2024-06-01T00:09:50.988444457+00:00,12.8551,0.05
2024-06-01T00:09:51.769482439+00:00,12.879,0.05
2024-06-01T00:09:58.666880856+00:00,12.8625,0.05
