timestamp,magnitude,error
2024-06-01T00:04:53.839322405+00:00,9.7805,0.05
2024-06-01T00:05:02.561791856+00:00,9.4005,0.05
2024-06-01T00:05:07.494968691+00:00,9.7706,0.05
2024-06-01T00:05:07.933676904+00:00,9.8971,0.05
2024-06-01T00:05:09.845126360+00:00,9.7815,0.05
2024-06-01T00:05:12.027351062+00:00,8.7281,0.05
2024-06-01T00:05:13.036070581+00:00,9.4131,0.05
2024-06-01T00:05:15.391870223+00:00,9.892,0.05
2024-06-01T00:05:21.637264741+00:00,10.7364,0.05
2024-06-01T00:05:23.949612200+00:00,9.3996,0.05
2024-06-01T00:05:34.257024076+00:00,9.9939,0.05
2024-06-01T00:05:34.708300231+00:00,10.2303,0.05
2024-06-01T00:05:38.720013185+00:00,9.454,0.05
2024-06-01T00:05:41.665296346+00:00,10.4255,0.05
2024-06-01T00:05:43.688647242+00:00,10.4644,0.05
2024-06-01T00:05:44.564688705+00:00,10.5931,0.05
2024-06-01T00:05:45.102209587+00:00,9.9271,0.05
2024-06-01T00:05:48.575188819+00:00,11.3008,0.05
2024-06-01T00:05:50.292902029+00:00,9.1516,0.05
2024-06-01T00:05:50.409346305+00:00,11.1303,0.05
2024-06-01T00:06:02.090654451+00:00,10.151,0.05
2024-06-01T00:06:04.179879608+00:00,10.5642,0.05
2024-06-01T00:06:04.446057199+00:00,9.3648,0.05
2024-06-01T00:06:17.436946418+00:00,10.206,0.05
2024-06-01T00:06:18.605931565+00:00,10.6268,0.05
2024-06-01T00:06:19.332854114+00:00,8.8106,0.05
2024-06-01T00:06:21.875924170+00:00,9.478,0.05
2024-06-01T00:06:24.173737375+00:00,8.0493,0.05
2024-06-01T00:06:24.460059797+00:00,9.4672,0.05
2024-06-01T00:06:28.969195386+00:00,9.0066,0.05
2024-06-01T00:06:29.414043435+00:00,9.4387,0.05
2024-06-01T00:06:33.385535297+00:00,11.7078,0.05
2024-06-01T00:06:33.893903010+00:00,10.8368,0.05
2024-06-01T00:06:37.909507321+00:00,8.5562,0.05
2024-06-01T00:06:38.103141431+00:00,9.9974,0.05
2024-06-01T00:06:39.157256170+00:00,10.1731,0.05
2024-06-01T00:06:39.927888797+00:00,9.3519,0.05
2024-06-01T00:06:42.034598417+00:00,9.7248,0.05
2024-06-01T00:06:47.570011687+00:00,9.7954,0.05
2024-06-01T00:06:50.265514190+00:00,8.6233,0.05
2024-06-01T00:06:55.030867498+00:00,8.851,0.05
2024-06-01T00:06:58.232265616+00:00,9.7205,0.05
2024-06-01T00:06:58.588962068+00:00,9.6678,0.05
2024-06-01T00:07:00.953970651+00:00,9.0842,0.05
2024-06-01T00:07:01.634161205+00:00,9.0222,0.05
2024-06-01T00:07:09.055914711+00:00,9.5311,0.05
2024-06-01T00:07:11.333748269+00:00,10.2361,0.05
2024-06-01T00:07:13.300266546+00:00,9.5408,0.05
2024-06-01T00:07:17.226447088+00:00,10.7682,0.05
2024-06-01T00:07:18.134207685+00:00,9.0934,0.05
2024-06-01T00:07:19.863182354+00:00,9.7355,0.05
2024-06-01T00:07:22.130343589+00:00,9.3401,0.05
2024-06-01T00:07:22.696907321+00:00,10.0207,0.05
2024-06-01T00:07:26.790341796+00:00,9.0314,0.05
2024-06-01T00:07:28.371917673+00:00,10.9882,0.05
2024-06-01T00:07:30.609424891+00:00,8.3748,0.05
2024-06-01T00:07:30.886904867+00:00,10.8351,0.05
2024-06-01T00:07:32.957670473+00:00,9.661,0.05
2024-06-01T00:07:36.477368341+00:00,9.995,0.05
2024-06-01T00:07:41.226556599+00:00,10.56,0.05
2024-06-01T00:07:42.390964775+00:00,10.2155,0.05
2024-06-01T00:07:43.541624913+00:00,9.0687,0.05
2024-06-01T00:07:46.838188298+00:00,10.0295,0.05
2024-06-01T00:07:48.383607180+00:00,10.9449,0.05
2024-06-01T00:07:49.789727217+00:00,8.9551,0.05
2024-06-01T00:07:52.202112763+00:00,11.1262,0.05
2024-06-01T00:07:56.597423845+00:00,9.8746,0.05
2024-06-01T00:07:58.758788121+00:00,9.2831,0.05
2024-06-01T00:08:04.087148178+00:00,8.9507,0.05
2024-06-01T00:08:10.405715179+00:00,9.4347,0.05
2024-06-01T00:08:17.125587362+00:00,8.1836,0.05
2024-06-01T00:08:26.294862021+00:00,9.2961,0.05
2024-06-01T00:08:28.812486687+00:00,9.4061,0.05
2024-06-01T00:08:30.528485853+00:00,8.8199,0.05
2024-06-01T00:08:36.180242082+00:00,10.1362,0.05
2024-06-01T00:08:42.578451047+00:00,9.438,0.05
2024-06-01T00:08:42.755176560+00:00,9.1367,0.05
2024-06-01T00:08:49.645768572+00:00,9.361,0.05
2024-06-01T00:08:54.986719583+00:00,9.8525,0.05
2024-06-01T00:08:56.945569149+00:00,9.6489,0.05
2024-06-01T00:09:03.064372112+00:00,9.0897,0.05
2024-06-01T00:09:06.887942764+00:00,9.6868,0.05
2024-06-01T00:09:07.195902786+00:00,9.5594,0.05
2024-06-01T00:09:08.272839986+00:00,8.7729,0.05
2024-06-01T00:09:11.535609431+00:00,9.3876,0.05
2024-06-01T00:09:14.160794594+00:00,10.0145,0.05
2024-06-01T00:09:17.156778056+00:00,10.0093,0.05
2024-06-01T00:09:20.271935803+00:00,9.4299,0.05
2024-06-01T00:09:20.990894118+00:00,10.0849,0.05
2024-06-01T00:09:23.819305175+00:00,8.8881,0.05
2024-06-01T00:09:24.079940576+00:00,8.9105,0.05
2024-06-01T00:09:26.931838283+00:00,9.4145,0.05
2024-06-01T00:09:28.965593560+00:00,10.6777,0.05
2024-06-01T00:09:31.624055288+00:00,9.7139,0.05
2024-06-01T00:09:31.891924627+00:00,9.3971,0.05
2024-06-01T00:09:34.128221503+00:00,10.7114,0.05
2024-06-01T00:09:43.877587198+00:00,9.3887,0.05
2024-06-01T00:09:47.594748822+00:00,11.2102,0.05
2024-06-01T00:09:47.651233701+00:00,9.2267,0.05
2024-06-01T00:09:50.307356954+00:00,8.8652,0.05
2024-06-01T00:09:54.014948473+00:00,9.4758,0.05
2024-06-01T00:09:56.554032934+00:00,9.4161,0.05
