timestamp,magnitude,error
2024-06-01T00:04:42.712997668+00:00,9.9647,0.05
2024-06-01T00:04:44.227477723+00:00,10.8532,0.05
2024-06-01T00:04:44.851946088+00:00,11.1626,0.05
2024-06-01T00:04:49.103343947+00:00,11.9408,0.05
2024-06-01T00:04:52.905703904+00:00,9.9417,0.05
2024-06-01T00:04:59.705653006+00:00,11.2178,0.05
2024-06-01T00:05:01.180871870+00:00,11.8714,0.05
2024-06-01T00:05:06.822466065+00:00,10.4519,0.05
2024-06-01T00:05:11.513341013+00:00,9.5233,0.05
2024-06-01T00:05:15.013478886+00:00,11.4407,0.05
2024-06-01T00:05:19.193182647+00:00,11.7775,0.05
2024-06-01T00:05:21.044728847+00:00,10.789,0.05
2024-06-01T00:05:23.210803419+00:00,9.6835,0.05
2024-06-01T00:05:24.701263805+00:00,9.3088,0.05
2024-06-01T00:05:31.838804559+00:00,12.0723,0.05
2024-06-01T00:05:33.178510920+00:00,11.9507,0.05
2024-06-01T00:05:36.829932828+00:00,10.2111,0.05
2024-06-01T00:05:39.265572108+00:00,9.3553,0.05
2024-06-01T00:05:39.386991398+00:00,9.354,0.05
2024-06-01T00:05:45.087258266+00:00,11.5791,0.05
2024-06-01T00:05:47.696347383+00:00,12.1215,0.05
2024-06-01T00:05:48.133876878+00:00,11.9484,0.05
2024-06-01T00:05:50.093428969+00:00,11.1325,0.05
2024-06-01T00:05:51.009341644+00:00,10.577,0.05
2024-06-01T00:05:53.520214180+00:00,9.4535,0.05
2024-06-01T00:05:57.528084226+00:00,10.3067,0.05
2024-06-01T00:05:57.915368689+00:00,10.5546,0.05
2024-06-01T00:05:58.350318449+00:00,10.8592,0.05
2024-06-01T00:05:58.524973930+00:00,10.9047,0.05
2024-06-01T00:05:59.729077231+00:00,11.5233,0.05
2024-06-01T00:06:02.690216902+00:00,12.0662,0.05
2024-06-01T00:06:04.728649965+00:00,11.3256,0.05
2024-06-01T00:06:13.147761392+00:00,10.7906,0.05
2024-06-01T00:06:13.679113623+00:00,11.1138,0.05
2024-06-01T00:06:13.826662688+00:00,11.0962,0.05
2024-06-01T00:06:14.178119547+00:00,11.3679,0.05
2024-06-01T00:06:30.964335596+00:00,12.0558,0.05
2024-06-01T00:06:31.457058624+00:00,12.088,0.05
2024-06-01T00:06:32.088112549+00:00,12.088,0.05
2024-06-01T00:06:33.943563864+00:00,11.489,0.05
2024-06-01T00:06:35.610201698+00:00,10.5146,0.05
2024-06-01T00:06:36.528738226+00:00,10.0322,0.05
2024-06-01T00:06:42.165902082+00:00,10.3756,0.05
2024-06-01T00:06:42.475831918+00:00,10.5919,0.05
2024-06-01T00:06:42.585811446+00:00,10.638,0.05
2024-06-01T00:06:43.909599220+00:00,11.4019,0.05
2024-06-01T00:06:48.565643714+00:00,11.6254,0.05
2024-06-01T00:06:50.356253900+00:00,10.6132,0.05
2024-06-01T00:06:53.173485817+00:00,9.3699,0.05
2024-06-01T00:06:55.216748220+00:00,9.4554,0.05
2024-06-01T00:06:55.561501537+00:00,9.6832,0.05
2024-06-01T00:07:01.698823730+00:00,12.0587,0.05
2024-06-01T00:07:02.249983642+00:00,11.9959,0.05
2024-06-01T00:07:02.513810824+00:00,11.9432,0.05
2024-06-01T00:07:02.693519800+00:00,11.9246,0.05
2024-06-01T00:07:06.325817574+00:00,10.0316,0.05
2024-06-01T00:07:08.884331466+00:00,9.28,0.05
2024-06-01T00:07:10.555860291+00:00,9.6759,0.05
2024-06-01T00:07:17.588047411+00:00,11.8632,0.05
2024-06-01T00:07:20.331313961+00:00,10.4193,0.05
2024-06-01T00:07:22.887468219+00:00,9.3142,0.05
2024-06-01T00:07:24.285516920+00:00,9.3842,0.05
2024-06-01T00:07:24.367022305+00:00,9.4249,0.05
2024-06-01T00:07:28.909953430+00:00,11.5821,0.05
2024-06-01T00:07:34.439674955+00:00,10.7978,0.05
2024-06-01T00:07:38.397588917+00:00,9.2865,0.05
2024-06-01T00:07:38.422605559+00:00,9.3041,0.05
2024-06-01T00:07:41.243189729+00:00,10.2654,0.05
2024-06-01T00:07:49.618495296+00:00,10.6192,0.05
2024-06-01T00:07:52.780951629+00:00,9.335,0.05
2024-06-01T00:07:53.726727725+00:00,9.4383,0.05
2024-06-01T00:08:00.913246270+00:00,12.0677,0.05
2024-06-01T00:08:09.985001595+00:00,9.7443,0.05
2024-06-01T00:08:11.447689088+00:00,10.5755,0.05
2024-06-01T00:08:21.545227096+00:00,9.5615,0.05
2024-06-01T00:08:26.619001795+00:00,10.7656,0.05
2024-06-01T00:08:26.714101372+00:00,10.8778,0.05
2024-06-01T00:08:27.570891113+00:00,11.3093,0.05
2024-06-01T00:08:29.960944743+00:00,12.0269,0.05
2024-06-01T00:08:32.936459298+00:00,11.3181,0.05
2024-06-01T00:08:34.395893848+00:00,10.4453,0.05
2024-06-01T00:08:36.479183359+00:00,9.5469,0.05
2024-06-01T00:08:37.458944971+00:00,9.3571,0.05
2024-06-01T00:08:41.986477615+00:00,10.9994,0.05
2024-06-01T00:08:44.695011807+00:00,12.1511,0.05
2024-06-01T00:08:46.723305007+00:00,11.8379,0.05
2024-06-01T00:08:48.093401855+00:00,11.1221,0.05
2024-06-01T00:08:49.523789921+00:00,10.2948,0.05
2024-06-01T00:08:49.775805988+00:00,10.2133,0.05
2024-06-01T00:08:50.850418960+00:00,9.5694,0.05
2024-06-01T00:08:51.059966588+00:00,9.5895,0.05
2024-06-01T00:08:52.564821623+00:00,9.356,0.05
2024-06-01T00:08:58.426703765+00:00,11.8373,0.05
2024-06-01T00:09:15.556068969+00:00,12.0667,0.05
2024-06-01T00:09:17.177312871+00:00,11.4532,0.05
2024-06-01T00:09:19.704920226+00:00,9.9865,0.05
2024-06-01T00:09:26.304306276+00:00,10.9254,0.05
2024-06-01T00:09:34.879219302+00:00,9.8782,0.05
2024-06-01T00:09:36.702491834+00:00,9.2991,0.05
2024-06-01T00:09:38.550401742+00:00,9.5362,0.05
2024-06-01T00:09:42.471564746+00:00,11.665,0.05
2024-06-01T00:09:43.077858849+00:00,11.872,0.05
2024-06-01T00:09:45.218618304+00:00,11.9935,0.05
2024-06-01T00:09:46.695552701+00:00,11.5253,0.05
2024-06-01T00:09:47.848175977+00:00,10.9206,0.05
2024-06-01T00:09:47.901558250+00:00,10.8592,0.05
2024-06-01T00:09:51.170749273+00:00,9.3273,0.05
2024-06-01T00:09:56.050723080+00:00,11.0239,0.05
